url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,detection_date,evidence_file,sandbox_verdict,sandbox_reason,application_id,source_of_detection,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label,pu_training_role,pu_cv_role,pu_cv_fold,pu_cv_score,pu_cv_prediction
http://incometaxchicago.com,incometaxchicago.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,258,,,,,,,0,0,27,0,0,0,0,0,0,0,3.736006946447656,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxchicago.com,1,1,198.49.23.144,0,0,8,-1,4067,316,6,-1,1,1,1,3,-1,1,1,2,1,1,0,0,0,1,1,1,1,1,983767c08b0fd4b5,0,0,5ee17c6370098b2b,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,2,1.0,1
http://sarathiparivahans.com,sarathiparivahans.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,259,,,,,,,0,0,28,0,0,0,0,0,0,0,3.6959472263874704,0.85,0,0.85,0,0,0,0,parivahan.gov.in,sarathiparivahans.com,1,1,104.21.71.69;172.67.143.187;2606:4700:3034::ac43:8fbb;2606:4700:3037::6815:4745,0,0,8,-1,64,301,4,-1,0,1,1,5,-1,1,1,1,0,1,1,0,0,1,0,0,1,1,,0,0,2d2c8b1ea4204c72,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,2,1.0,1
http://thecanarabank.com,thecanarabank.com,canarabank.com,Canara Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,260,,,,,,,0,0,24,0,0,0,0,0,0,0,3.720175521464345,0.903226,0,0.903226,0,0,0,0,canarabank.com,thecanarabank.com,1,1,103.223.15.141,0,0,6,-1,431,299,8,-1,0,0,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7c9813b0fd9d3bff,0,2,200,,AAAA:NoAnswer;CNAME:NoAnswer,ConnectionRefusedError,success,success,error,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://incometaxedmonton.com,incometaxedmonton.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,261,,,,,,,0,0,28,0,0,0,0,0,0,0,3.6820058147602137,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxedmonton.com,1,1,69.27.101.4,0,0,6,-1,7004,301,8,-1,0,1,1,45,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,e030926f9ecb9167,0,0,34cd508ec48e4239,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,4,1.0,1
http://kavachsecurities.com,kavachsecurities.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,262,,,,,,,0,0,27,0,0,0,0,0,0,0,3.9582291686698783,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,kavachsecurities.com,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,64,301,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,4,0.0,0
http://laguidaintasca.com,laguidaintasca.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,263,,,,,,,0,0,25,0,0,0,0,0,0,0,3.893660689688186,0.85,0,0.85,0,0,0,0,uidai.gov.in,laguidaintasca.com,1,1,2a00:6d40:4:3::c253:12;89.46.107.12,0,0,6,-1,2986,301,8,-1,0,1,1,292,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,,0,0,c0f8bbd38e68526a,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,1,1.0,1
http://huidaitongying.com,huidaitongying.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,264,,,,,,,0,0,25,0,0,0,0,0,0,0,3.863465189601648,0.85,0,0.85,0,0,0,0,uidai.gov.in,huidaitongying.com,1,1,104.21.75.12;172.67.166.65;2606:4700:3034::6815:4b0c;2606:4700:3037::ac43:a641,0,0,8,-1,195,170,6,-1,0,1,1,59,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,b3ad8c5a80d37a2d,0,0,ed57014bc68ecab5,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,1.0,1
http://pureairindiana.com,pureairindiana.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,266,,,,,,,0,0,25,0,0,0,0,0,0,0,3.863465189601648,0.85,0,0.85,0,0,0,0,airindia.com,pureairindiana.com,1,1,35.209.101.201,0,0,6,-1,2258,664,8,-1,0,1,1,38,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0888e9a1b30cb851,0,5,403,,AAAA:NoAnswer;CNAME:NoAnswer,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,,,,
http://kavachayoga.online,kavachayoga.online,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,267,,,,,,,0,0,25,0,0,0,0,0,0,0,3.923856189774725,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,kavachayoga.online,1,1,185.65.148.19,0,0,6,-1,429,301,6,-1,0,1,1,25,-1,1,1,3,0,1,1,0,0,0,0,0,0,0,dcfc7b4024b7b380,0,0,,0,0,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,0,1,0,unlabeled,,,,
http://airtelmms.com,airtelmms.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,268,,,,,,,0,0,20,0,0,0,0,0,0,0,3.746439344671016,0.85,0,0.85,0,0,0,0,airindia.com,airtelmms.com,1,1,13.248.169.48;76.223.54.146,0,0,6,-1,7,358,6,-1,1,1,1,5,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,41,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://techkavachsolutions.com,techkavachsolutions.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,269,,,,,,,0,0,30,0,0,0,0,0,0,0,3.964735178725505,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,techkavachsolutions.com,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,64,301,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,3,1.1641443538998819e-05,0
http://applyhdfcbank.com,applyhdfcbank.com,hdfc.bank.in,HDFC Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,270,,,,,,,0,0,24,0,0,0,0,0,0,0,3.970175521464345,0.85,0,0.85,0,0,0,0,hdfc.bank.in,applyhdfcbank.com,1,1,104.247.81.99,0,0,4,-1,1891,300,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative_validation,reliable_negative,4,0.00025607188864800335,0
http://rkavach.com,rkavach.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,271,,,,,,,0,0,18,0,0,0,0,0,0,0,3.614369445886757,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,rkavach.com,1,1,13.205.52.232,0,0,4,-1,60,305,6,-1,0,1,1,35,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,4fd8879831f543d1,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,1,1.0,1
http://icicipay.com,icicipay.com,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,272,,,,,,,0,0,19,0,0,0,0,0,0,0,3.4316235658474312,0.85,0,0.85,0,0,0,0,icici.bank.in,icicipay.com,1,1,13.248.169.48;76.223.54.146,0,0,6,-1,3026,261,6,-1,1,1,1,108,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,41,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://incometaxreform.com,incometaxreform.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,273,,,,,,,0,0,26,0,0,0,0,0,0,0,3.8441065448145375,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxreform.com,1,1,13.248.169.48;76.223.54.146,0,0,6,-1,7732,303,4,-1,1,1,1,203,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,41,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://airtelng.co,airtelng.co,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,274,,,,,,,0,0,18,0,0,0,0,0,0,0,3.7946534735443422,0.857143,0,0.857143,0,0,0,0,airtel.in,airtelng.co,1,1,67.199.248.12;67.199.248.13,0,0,6,-1,60,305,6,-1,0,1,1,60,-1,1,1,1,1,1,1,0,1,0,1,0,0,0,90ce46391bd67c69,0,0,4976aa033587d3b3,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,unavailable,success,partial,1,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,0,1,0,unlabeled,,,,
http://airteleport.com,airteleport.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,275,,,,,,,0,0,22,0,0,0,1,0,0,0,3.64124980045548,0.85,0,0.85,0,0,0,0,airindia.com,airteleport.com,1,1,13.248.169.48;76.223.54.146,0,0,6,-1,1128,333,8,-1,1,1,1,357,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,41,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://kouyuebidapenshuocuidaisuo.buzz,kouyuebidapenshuocuidaisuo.buzz,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,276,,,,,,,0,0,38,0,0,0,0,0,0,0,4.0632025132158525,0.85,0,0.85,0,0,0,0,uidai.gov.in,kouyuebidapenshuocuidaisuo.buzz,1,1,104.21.63.31;172.67.142.172;2606:4700:3030::ac43:8eac;2606:4700:3034::6815:3f1f,0,0,8,-1,60,305,4,-1,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,ea3db5c29647984c,0,0,00fd90835fe24224,0,12,403,,CNAME:NoAnswer,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,,,,
http://incometaxextension.com,incometaxextension.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,277,,,,,,,0,0,29,0,0,0,0,0,0,0,3.745406425938248,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxextension.com,1,1,52.20.84.62,0,0,6,-1,1489,337,6,-1,1,1,1,60,-1,1,1,2,2,1,1,0,0,1,1,1,1,1,bf959887c3c9e061,0,0,67dc089d18c213e7,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,2,1.0,1
http://jpcarterincometaxinc.com,jpcarterincometaxinc.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,278,,,,,,,0,0,31,0,0,0,0,0,0,0,3.857422116838488,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,jpcarterincometaxinc.com,1,1,66.39.178.168,0,0,6,-1,60,671,4,-1,0,1,1,60,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,c2d03932b21f4fb6,0,0,3a9c1c6c45a57270,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,4,1.0,1
http://incometaxquestions.org,incometaxquestions.org,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,279,,,,,,,0,0,29,0,0,0,0,0,0,0,4.073329701949522,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxquestions.org,1,1,185.230.63.107;185.230.63.171;185.230.63.186,0,0,6,-1,2597,325,8,-1,1,1,1,59,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,b333cc9999268b99,0,0,2a6d060005a7c7e4,0,3,404,,AAAA:NoAnswer;CNAME:NoAnswer,,success,http_404,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,,,,
http://wheelchairindia-2687.cfd,wheelchairindia-2687.cfd,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,280,,,,,,,0,0,31,0,0,0,0,1,4,1,4.260332600569877,0.85,0,0.85,0,0,0,0,airindia.com,wheelchairindia-2687.cfd,1,1,157.90.33.73;157.90.33.74,0,0,6,-1,98,267,4,-1,1,1,1,60,-1,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0,5ccbb0c038ddbb1b,0,3,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,0,1,0,unlabeled,,,,
http://icicibankcard.com,icicibankcard.com,infiniti.icicibank.com,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,281,,,,,,,0,0,24,0,0,0,0,0,0,0,3.8035088547976783,0.866667,0,0.866667,0,0,0,0,infiniti.icicibank.com,icicibankcard.com,1,1,13.248.243.5;76.223.105.230,0,0,6,-1,60,305,8,8,1,1,1,60,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,969738de61618667,0,0,34478b061c4f53e7,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,5,1.0,1
http://parivahansewaas.com,parivahansewaas.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,282,,,,,,,0,0,26,0,0,0,0,0,0,0,3.869299699893523,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahansewaas.com,1,1,104.21.76.12;172.67.185.11;2606:4700:3032::6815:4c0c;2606:4700:3036::ac43:b90b,0,0,8,-1,148,217,4,-1,0,1,1,1,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,da9a9865659e9698,0,0,4ce98bfc9d804a72,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,1.0,1
http://marionincometax.com,marionincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,283,,,,,,,0,0,26,0,0,0,0,0,0,0,3.767183467891461,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,marionincometax.com,1,1,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,0,0,8,-1,60,305,6,6,1,1,1,60,-1,1,1,0,0,1,0,0,0,1,1,0,1,1,c0971063bf981f73,0,0,3cc7938ead8ac0e2,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,1.0,1
http://incometaxact2026.com,incometaxact2026.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,284,,,,,,,0,0,27,0,0,0,0,0,4,0,3.912113890972229,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxact2026.com,1,1,15.197.240.20,0,0,6,-1,456,274,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,,,,
http://uidailakeresort.com,uidailakeresort.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,285,,,,,,,0,0,26,0,0,0,1,0,0,0,4.056020968057882,0.85,0,0.85,0,0,0,0,uidai.gov.in,uidailakeresort.com,1,1,2a02:4780:11:1503:0:2868:8811:b;89.116.133.184,0,0,4,-1,60,305,6,-1,0,1,1,60,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,74ace4eaacde5efc,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,2,0.9995874007549136,1
http://parivahanzgov.icu,parivahanzgov.icu,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,286,,,,,,,0,0,24,0,0,0,0,0,0,0,3.886842188131012,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahanzgov.icu,1,1,43.160.215.71,0,0,6,-1,60,305,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,,,,
http://airtelidea.com,airtelidea.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,287,,,,,,,0,0,21,0,0,0,0,0,0,0,3.7849418274376423,0.85,0,0.85,0,0,0,0,airindia.com,airtelidea.com,1,1,13.248.243.5;76.223.105.230,0,0,6,-1,60,305,8,8,1,1,1,60,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,969738de61618667,0,0,b547b9065547b6b3,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,1.0,1
http://trustedincometax.com,trustedincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,288,,,,,,,0,0,27,0,0,0,0,0,0,0,3.954530447554698,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,trustedincometax.com,1,1,76.223.105.230,0,0,6,-1,1510,316,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1a4f04cb146d239e,0,2,404,,AAAA:NoAnswer;CNAME:NoAnswer,SSLCertVerificationError,success,http_404,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative_validation,reliable_negative,4,0.00025607188864800335,0
http://guidaime.app,guidaime.app,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,289,,,,,,,0,0,19,0,0,0,0,0,0,0,3.576617644908666,0.85,0,0.85,0,0,0,0,uidai.gov.in,guidaime.app,1,1,216.198.79.1,0,0,6,-1,47,318,8,-1,1,1,1,41,-1,1,1,2,0,1,1,0,0,1,0,0,1,1,9b646499cd3333c6,0,0,da6360a4183adac7,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,1,1.0,1
http://ebrubicici.com,ebrubicici.com,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,290,,,,,,,0,0,21,0,0,0,0,0,0,0,3.6537567082870015,0.85,0,0.85,0,0,0,0,icici.bank.in,ebrubicici.com,1,1,185.230.63.107;185.230.63.171;185.230.63.186,0,0,6,-1,46,319,6,-1,1,1,1,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,b333cc9999268b99,0,0,2a6d060005a7c7e4,0,3,404,,AAAA:NoAnswer;CNAME:NoAnswer,,success,http_404,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,,,,
http://fastincometaxes.com,fastincometaxes.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,291,,,,,,,0,0,26,0,0,0,0,0,0,0,3.8542858719872464,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,fastincometaxes.com,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,1874,1778,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,5,1.3566847557967442e-05,0
http://bicici.org,bicici.org,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,292,,,,,,,0,0,17,0,0,0,0,0,0,0,3.4548223999466066,0.85,0,0.85,0,0,0,0,icici.bank.in,bicici.org,1,1,154.199.207.238,0,0,8,-1,46,319,4,-1,0,1,1,46,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,fb91cc6c85939368,0,0,1dcd33a5b2e9895b,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,4,1.0,1
http://xiaohuidai.com,xiaohuidai.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,293,,,,,,,0,0,21,0,0,0,0,0,0,0,3.6897037321995474,0.85,0,0.85,0,0,0,0,uidai.gov.in,xiaohuidai.com,1,1,43.153.58.142,0,0,6,-1,442,288,6,-1,0,0,0,-1,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,85ce3a276cb0972e,0,0,a35d52ccde4a8b40,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,OSError,success,success,error,success,success,skipped,partial,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,4,0.9919303616489707,1
http://airtelis-connect.com,airtelis-connect.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,294,,,,,,,0,0,27,0,0,0,1,1,0,1,3.912113890972229,0.85,0,0.85,0,0,0,0,airindia.com,airtelis-connect.com,1,1,213.186.33.5,0,0,6,-1,777,318,6,-1,0,0,0,-1,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,f8189e63cf989364,0,0,20dbe54949155dba,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,ConnectionRefusedError,success,success,error,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://aiimsonians.org,aiimsonians.org,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,295,,,,,,,0,0,22,0,0,0,0,0,0,0,3.6978458230844127,0.85,0,0.85,0,0,0,0,aiims.edu,aiimsonians.org,1,1,185.53.179.128,0,0,6,-1,2968,319,4,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,,,,
